118,V,14,83,65,,'2021-12-04 15:30:00',-1,-1,-1,-1,-1
119,V,14,95,129,,'2021-12-04 15:30:00',-1,-1,-1,-1,-1
120,V,14,6,115,,'2021-12-04 15:30:00',-1,-1,-1,-1,-1
121,V,14,7,40,,'2021-12-04 15:30:00',-1,-1,-1,-1,-1
122,V,14,87,112,,'2021-12-04 15:30:00',-1,-1,-1,-1,-1
123,V,14,175,91,,'2021-12-04 15:30:00',-1,-1,-1,-1,-1
124,V,14,81,131,,'2021-12-04 15:30:00',-1,-1,-1,-1,-1
125,V,14,16,54,,'2021-12-04 15:30:00',-1,-1,-1,-1,-1
126,V,14,80,1635,,'2021-12-04 15:30:00',-1,-1,-1,-1,-1
127,V,15,40,81,,'2021-12-11 15:30:00',-1,-1,-1,-1,-1
128,V,15,129,7,,'2021-12-11 15:30:00',-1,-1,-1,-1,-1
129,V,15,91,6,,'2021-12-11 15:30:00',-1,-1,-1,-1,-1
130,V,15,112,175,,'2021-12-11 15:30:00',-1,-1,-1,-1,-1
131,V,15,115,80,,'2021-12-11 15:30:00',-1,-1,-1,-1,-1
132,V,15,54,83,,'2021-12-11 15:30:00',-1,-1,-1,-1,-1
133,V,15,65,95,,'2021-12-11 15:30:00',-1,-1,-1,-1,-1
134,V,15,1635,87,,'2021-12-11 15:30:00',-1,-1,-1,-1,-1
135,V,15,131,16,,'2021-12-11 15:30:00',-1,-1,-1,-1,-1
136,V,16,83,129,,'2021-12-16 15:30:00',-1,-1,-1,-1,-1
137,V,16,95,1635,,'2021-12-16 15:30:00',-1,-1,-1,-1,-1
138,V,16,6,175,,'2021-12-16 15:30:00',-1,-1,-1,-1,-1
139,V,16,7,115,,'2021-12-16 15:30:00',-1,-1,-1,-1,-1
140,V,16,87,91,,'2021-12-16 15:30:00',-1,-1,-1,-1,-1
141,V,16,81,54,,'2021-12-16 15:30:00',-1,-1,-1,-1,-1
142,V,16,16,40,,'2021-12-16 15:30:00',-1,-1,-1,-1,-1
143,V,16,80,112,,'2021-12-16 15:30:00',-1,-1,-1,-1,-1
144,V,16,131,65,,'2021-12-16 15:30:00',-1,-1,-1,-1,-1
145,V,17,40,131,,'2021-12-18 15:30:00',-1,-1,-1,-1,-1
146,V,17,129,80,,'2021-12-18 15:30:00',-1,-1,-1,-1,-1
147,V,17,91,81,,'2021-12-18 15:30:00',-1,-1,-1,-1,-1
148,V,17,112,6,,'2021-12-18 15:30:00',-1,-1,-1,-1,-1
149,V,17,115,95,,'2021-12-18 15:30:00',-1,-1,-1,-1,-1
150,V,17,54,7,,'2021-12-18 15:30:00',-1,-1,-1,-1,-1
151,V,17,175,87,,'2021-12-18 15:30:00',-1,-1,-1,-1,-1
152,V,17,65,16,,'2021-12-18 15:30:00',-1,-1,-1,-1,-1
153,V,17,1635,83,,'2021-12-18 15:30:00',-1,-1,-1,-1,-1
154,V,18,6,80,,'2022-01-08 15:30:00',-1,-1,-1,-1,-1
155,V,18,40,87,,'2022-01-08 15:30:00',-1,-1,-1,-1,-1
156,V,18,129,131,,'2022-01-08 15:30:00',-1,-1,-1,-1,-1
157,V,18,91,7,,'2022-01-08 15:30:00',-1,-1,-1,-1,-1
158,V,18,112,83,,'2022-01-08 15:30:00',-1,-1,-1,-1,-1
159,V,18,115,16,,'2022-01-08 15:30:00',-1,-1,-1,-1,-1
160,V,18,54,65,,'2022-01-08 15:30:00',-1,-1,-1,-1,-1
161,V,18,175,95,,'2022-01-08 15:30:00',-1,-1,-1,-1,-1
162,V,18,1635,81,,'2022-01-08 15:30:00',-1,-1,-1,-1,-1
163,V,19,83,115,,'2022-01-15 15:30:00',-1,-1,-1,-1,-1
164,V,19,95,91,,'2022-01-15 15:30:00',-1,-1,-1,-1,-1
165,V,19,7,112,,'2022-01-15 15:30:00',-1,-1,-1,-1,-1
166,V,19,87,6,,'2022-01-15 15:30:00',-1,-1,-1,-1,-1
167,V,19,65,40,,'2022-01-15 15:30:00',-1,-1,-1,-1,-1
168,V,19,81,129,,'2022-01-15 15:30:00',-1,-1,-1,-1,-1
169,V,19,16,1635,,'2022-01-15 15:30:00',-1,-1,-1,-1,-1
170,V,19,80,175,,'2022-01-15 15:30:00',-1,-1,-1,-1,-1
171,V,19,131,54,,'2022-01-15 15:30:00',-1,-1,-1,-1,-1
172,V,20,6,95,,'2022-01-22 15:30:00',-1,-1,-1,-1,-1
173,V,20,129,65,,'2022-01-22 15:30:00',-1,-1,-1,-1,-1
174,V,20,87,80,,'2022-01-22 15:30:00',-1,-1,-1,-1,-1
175,V,20,91,83,,'2022-01-22 15:30:00',-1,-1,-1,-1,-1
176,V,20,112,16,,'2022-01-22 15:30:00',-1,-1,-1,-1,-1
177,V,20,115,81,,'2022-01-22 15:30:00',-1,-1,-1,-1,-1
178,V,20,54,40,,'2022-01-22 15:30:00',-1,-1,-1,-1,-1
179,V,20,175,7,,'2022-01-22 15:30:00',-1,-1,-1,-1,-1
180,V,20,1635,131,,'2022-01-22 15:30:00',-1,-1,-1,-1,-1
181,V,21,83,87,,'2022-02-05 15:30:00',-1,-1,-1,-1,-1
182,V,21,95,80,,'2022-02-05 15:30:00',-1,-1,-1,-1,-1
183,V,21,40,1635,,'2022-02-05 15:30:00',-1,-1,-1,-1,-1
184,V,21,7,6,,'2022-02-05 15:30:00',-1,-1,-1,-1,-1
185,V,21,54,129,,'2022-02-05 15:30:00',-1,-1,-1,-1,-1
186,V,21,65,112,,'2022-02-05 15:30:00',-1,-1,-1,-1,-1
187,V,21,81,175,,'2022-02-05 15:30:00',-1,-1,-1,-1,-1
188,V,21,16,91,,'2022-02-05 15:30:00',-1,-1,-1,-1,-1
189,V,21,131,115,,'2022-02-05 15:30:00',-1,-1,-1,-1,-1
190,V,22,6,16,,'2022-02-12 15:30:00',-1,-1,-1,-1,-1
191,V,22,129,40,,'2022-02-12 15:30:00',-1,-1,-1,-1,-1
192,V,22,87,95,,'2022-02-12 15:30:00',-1,-1,-1,-1,-1
193,V,22,91,131,,'2022-02-12 15:30:00',-1,-1,-1,-1,-1
194,V,22,112,81,,'2022-02-12 15:30:00',-1,-1,-1,-1,-1
195,V,22,115,54,,'2022-02-12 15:30:00',-1,-1,-1,-1,-1
196,V,22,175,83,,'2022-02-12 15:30:00',-1,-1,-1,-1,-1
197,V,22,1635,65,,'2022-02-12 15:30:00',-1,-1,-1,-1,-1
198,V,22,80,7,,'2022-02-12 15:30:00',-1,-1,-1,-1,-1
199,V,23,83,80,,'2022-02-19 15:30:00',-1,-1,-1,-1,-1
200,V,23,95,112,,'2022-02-19 15:30:00',-1,-1,-1,-1,-1
201,V,23,40,115,,'2022-02-19 15:30:00',-1,-1,-1,-1,-1
202,V,23,7,87,,'2022-02-19 15:30:00',-1,-1,-1,-1,-1
203,V,23,54,1635,,'2022-02-19 15:30:00',-1,-1,-1,-1,-1
204,V,23,65,91,,'2022-02-19 15:30:00',-1,-1,-1,-1,-1
205,V,23,81,6,,'2022-02-19 15:30:00',-1,-1,-1,-1,-1
206,V,23,16,129,,'2022-02-19 15:30:00',-1,-1,-1,-1,-1
207,V,23,131,175,,'2022-02-19 15:30:00',-1,-1,-1,-1,-1
208,V,24,95,7,,'2022-02-26 15:30:00',-1,-1,-1,-1,-1
209,V,24,6,83,,'2022-02-26 15:30:00',-1,-1,-1,-1,-1
210,V,24,129,1635,,'2022-02-26 15:30:00',-1,-1,-1,-1,-1
211,V,24,87,131,,'2022-02-26 15:30:00',-1,-1,-1,-1,-1
212,V,24,91,40,,'2022-02-26 15:30:00',-1,-1,-1,-1,-1
213,V,24,112,54,,'2022-02-26 15:30:00',-1,-1,-1,-1,-1
214,V,24,115,65,,'2022-02-26 15:30:00',-1,-1,-1,-1,-1
215,V,24,175,16,,'2022-02-26 15:30:00',-1,-1,-1,-1,-1
216,V,24,80,81,,'2022-02-26 15:30:00',-1,-1,-1,-1,-1
217,V,25,83,95,,'2022-03-05 15:30:00',-1,-1,-1,-1,-1
218,V,25,40,6,,'2022-03-05 15:30:00',-1,-1,-1,-1,-1
219,V,25,129,115,,'2022-03-05 15:30:00',-1,-1,-1,-1,-1
220,V,25,54,91,,'2022-03-05 15:30:00',-1,-1,-1,-1,-1
221,V,25,65,175,,'2022-03-05 15:30:00',-1,-1,-1,-1,-1
222,V,25,81,7,,'2022-03-05 15:30:00',-1,-1,-1,-1,-1
223,V,25,1635,112,,'2022-03-05 15:30:00',-1,-1,-1,-1,-1
224,V,25,16,87,,'2022-03-05 15:30:00',-1,-1,-1,-1,-1
225,V,25,131,80,,'2022-03-05 15:30:00',-1,-1,-1,-1,-1
226,V,26,95,81,,'2022-03-12 15:30:00',-1,-1,-1,-1,-1
227,V,26,6,65,,'2022-03-12 15:30:00',-1,-1,-1,-1,-1
228,V,26,7,83,,'2022-03-12 15:30:00',-1,-1,-1,-1,-1
229,V,26,87,54,,'2022-03-12 15:30:00',-1,-1,-1,-1,-1
230,V,26,91,129,,'2022-03-12 15:30:00',-1,-1,-1,-1,-1
231,V,26,112,131,,'2022-03-12 15:30:00',-1,-1,-1,-1,-1
232,V,26,115,1635,,'2022-03-12 15:30:00',-1,-1,-1,-1,-1
233,V,26,175,40,,'2022-03-12 15:30:00',-1,-1,-1,-1,-1
234,V,26,80,16,,'2022-03-12 15:30:00',-1,-1,-1,-1,-1
235,V,27,40,80,,'2022-03-19 15:30:00',-1,-1,-1,-1,-1
236,V,27,129,87,,'2022-03-19 15:30:00',-1,-1,-1,-1,-1
237,V,27,115,112,,'2022-03-19 15:30:00',-1,-1,-1,-1,-1
238,V,27,54,175,,'2022-03-19 15:30:00',-1,-1,-1,-1,-1
239,V,27,65,7,,'2022-03-19 15:30:00',-1,-1,-1,-1,-1
240,V,27,81,83,,'2022-03-19 15:30:00',-1,-1,-1,-1,-1
241,V,27,1635,91,,'2022-03-19 15:30:00',-1,-1,-1,-1,-1
242,V,27,16,95,,'2022-03-19 15:30:00',-1,-1,-1,-1,-1
243,V,27,131,6,,'2022-03-19 15:30:00',-1,-1,-1,-1,-1
244,V,28,83,16,,'2022-04-02 15:30:00',-1,-1,-1,-1,-1
245,V,28,95,131,,'2022-04-02 15:30:00',-1,-1,-1,-1,-1
246,V,28,6,54,,'2022-04-02 15:30:00',-1,-1,-1,-1,-1
